4030537	4030537	14	167	65	21	3
3398130	3398130	1604	167	65	21	3
3656878	3656878	2020	167	65	21	3
3404861	3404861	389	167	65	21	3
3528862	3528862	538	167	65	21	3
3593881	3593881	564	372	65	21	3
3352135	3352135	1303	372	65	21	3
3353320	3353320	1781	372	65	21	3
3857429	3857429	2044	265	65	21	3
3823122	3823122	1965	265	65	21	3
3528526	3528526	553	265	65	21	3
3527765	3527765	553	265	65	21	3
3463407	3463407	382	265	65	21	3
3667143	3667143	739	265	65	21	3
3525509	3525509	57	265	65	21	3
3921076	3921076	1218	265	65	21	3
3861327	3861327	455	265	65	21	3
4168323	4168323	839	265	65	21	3
3527386	3527386	1945	75	65	21	3
3363731	3363731	1323	75	65	21	3
3316154	3316154	1711	75	65	21	3
3681365	3681365	2018	75	65	21	3
4199904	4199904	1290	75	65	21	3
3330494	3330494	1538	237	42	21	3
3483067	3483067	451	237	42	21	3
4187508	4187508	842	237	42	21	3
3172922	3172922	1743	237	42	21	3
3103830	3103830	1917	237	42	21	3
4200697	4200697	369	86	42	21	3
3558038	3558038	450	86	42	21	3
3306330	3306330	450	86	42	21	3
3861383	3861383	669	86	42	21	3
4176857	4176857	1813	86	42	21	3
3855189	3855189	810	86	42	21	3
4390714	4390714	810	86	42	21	3
4873076	4873076	136	86	42	21	3
4328447	4328447	136	86	42	21	3
3688817	3688817	136	86	42	21	3
393981	393981	646	86	42	21	3
4329876	4329876	193	86	42	21	3
3675315	3675315	1796	86	42	21	3
3703701	3703701	2034	86	42	21	3
3935372	3935372	1474	86	42	21	3
4089061	4089061	520	281	80	21	3
4098078	4098078	1140	281	80	21	3
3815795	3815795	972	281	80	21	3
3891103	3891103	556	281	80	21	3
4115600	4115600	2001	281	80	21	3
3696396	3696396	620	62	67	21	3
3626281	3626281	627	62	67	21	3
3119476	3119476	1400	62	67	21	3
3711904	3711904	1763	62	67	21	3
4021962	4021962	2115	62	67	21	3
3416098	3416098	2158	62	67	21	3
4095220	4095220	1993	62	67	21	3
3829770	3829770	734	62	67	21	3
4805944	4805944	914	62	67	21	3
3954179	3954179	638	62	67	21	3
3419108	3419108	828	62	67	21	3
4823036	4823036	1676	62	67	21	3
3946189	3946189	1884	62	67	21	3
4150522	4150522	1269	62	67	21	3
4865902	4865902	1159	62	67	21	3
3587182	3587182	1378	62	67	21	3
3653624	3653624	1154	62	67	21	3
3902270	3902270	558	62	67	21	3
3987335	3987335	558	62	67	21	3
3677598	3677598	812	62	67	21	3
4036429	4036429	1709	62	67	21	3
1718305	1718305	399	62	67	21	3
3792033	3792033	937	62	67	21	3
3274991	3274991	1658	62	67	21	3
4113782	4113782	1834	62	67	21	3
3343688	3343688	779	62	67	21	3
2972975	2972975	779	62	67	21	3
4427123	4427123	2078	62	67	21	3
3541912	3541912	1870	62	67	21	3
3246889	3246889	1015	62	67	21	3
4843249	4843249	1039	62	67	21	3
3594334	3594334	1685	62	67	21	3
3528461	3528461	1446	62	67	21	3
3729263	3729263	1446	62	67	21	3
3732389	3732389	169	62	67	21	3
4178668	4178668	1592	62	67	21	3
3730866	3730866	883	62	67	21	3
3653785	3653785	1292	62	67	21	3
3562134	3562134	506	62	67	21	3
767721	767721	1716	62	67	21	3
4196887	4196887	1492	62	67	21	3
3513218	3513218	896	62	67	21	3
3690995	3690995	896	62	67	21	3
3384023	3384023	357	62	67	21	3
3223074	3223074	1650	62	67	21	3
3829320	3829320	808	62	67	21	3
3556570	3556570	2126	62	67	21	3
