3386746	3386746	1838	70	98	13	4
4221985	4221985	301	441	98	13	4
3048968	3048968	1734	269	98	13	4
3375195	3375195	1734	269	98	13	4
3520028	3520028	1215	269	98	13	4
3619500	3619500	1486	269	98	13	4
3824457	3824457	1496	56	98	13	4
3585862	3585862	1542	56	98	13	4
2931848	2931848	1545	56	98	13	4
3987518	3987518	542	250	71	13	4
3701939	3701939	1717	250	71	13	4
3319626	3319626	1694	85	71	13	4
4059099	4059099	2024	150	81	13	4
3737078	3737078	2513	150	81	13	4
3470531	3470531	2513	150	81	13	4
3428676	3428676	1614	150	81	13	4
4194767	4194767	1614	150	81	13	4
271184	271184	2684	150	81	13	4
3811934	3811934	2330	150	81	13	4
4088179	4088179	584	150	81	13	4
3051207	3051207	2054	150	81	13	4
3425557	3425557	2054	150	81	13	4
3239799	3239799	878	150	81	13	4
3511639	3511639	878	150	81	13	4
3494459	3494459	878	150	81	13	4
3035074	3035074	878	150	81	13	4
4785628	4785628	2075	150	81	13	4
3474003	3474003	1822	43	92	13	4
3826739	3826739	985	43	92	13	4
4144579	4144579	1671	43	92	13	4
3076583	3076583	1349	43	92	13	4
4775347	4775347	1939	43	92	13	4
4068471	4068471	1939	43	92	13	4
3381569	3381569	2312	43	92	13	4
260422	260422	2667	43	92	13	4
3391954	3391954	2681	43	92	13	4
4085135	4085135	1853	43	92	13	4
3465250	3465250	1853	43	92	13	4
4153988	4153988	1922	43	92	13	4
4020151	4020151	1922	43	92	13	4
4196662	4196662	1922	43	92	13	4
3230212	3230212	1922	43	92	13	4
3010571	3010571	917	317	74	13	4
3881306	3881306	954	106	74	13	4
3559622	3559622	43	115	74	13	4
3498819	3498819	821	363	74	13	4
2171081	2171081	821	363	74	13	4
