3722834	3722834	1210	224	28	3	2
4192365	4192365	1230	224	28	3	2
2931475	2931475	1720	224	28	3	2
3399055	3399055	670	224	28	3	2
2988809	2988809	1848	518	28	3	2
3305357	3305357	1371	518	28	3	2
3294478	3294478	1441	518	28	3	2
3311309	3311309	231	518	28	3	2
4111936	4111936	1826	518	28	3	2
3961426	3961426	1702	445	28	3	2
4013175	4013175	625	445	28	3	2
3291402	3291402	1687	445	28	3	2
3823926	3823926	555	234	28	3	2
3544290	3544290	2184	234	28	3	2
4366359	4366359	2144	234	28	3	2
3764212	3764212	720	226	28	3	2
4206158	4206158	1428	226	28	3	2
4354741	4354741	1428	226	28	3	2
3586518	3586518	2141	226	28	3	2
3583185	3583185	2141	226	28	3	2
3501311	3501311	2141	226	28	3	2
3847434	3847434	759	384	28	3	2
3957214	3957214	464	384	28	3	2
4038698	4038698	511	152	28	3	2
3580040	3580040	1098	152	28	3	2
3618944	3618944	1970	152	28	3	2
3956242	3956242	804	152	28	3	2
3371610	3371610	1072	152	28	3	2
3900572	3900572	1072	152	28	3	2
3770991	3770991	1072	152	28	3	2
4025771	4025771	1072	152	28	3	2
4074937	4074937	1072	152	28	3	2
4127092	4127092	1121	152	28	3	2
3679416	3679416	179	273	28	3	2
3572243	3572243	179	273	28	3	2
2989594	2989594	1478	273	28	3	2
3304104	3304104	1497	273	28	3	2
2986718	2986718	939	273	28	3	2
2983626	2983626	1176	273	28	3	2
4332324	4332324	2051	273	28	3	2
3562478	3562478	1519	273	28	3	2
3308138	3308138	1519	273	28	3	2
2983214	2983214	292	273	28	3	2
3293880	3293880	1332	273	28	3	2
3853071	3853071	2579	497	28	3	2
3820036	3820036	2579	497	28	3	2
2990387	2990387	2401	497	28	3	2
4104278	4104278	2401	497	28	3	2
4306794	4306794	2401	497	28	3	2
4104829	4104829	2636	497	28	3	2
3299595	3299595	2636	497	28	3	2
3278692	3278692	2636	497	28	3	2
4826310	4826310	440	497	28	3	2
3674301	3674301	194	497	28	3	2
4443962	4443962	1630	38	28	3	2
1632474	1632474	2206	38	28	3	2
3274441	3274441	2206	38	28	3	2
3308829	3308829	2617	38	28	3	2
4130128	4130128	2029	38	28	3	2
3703227	3703227	1007	38	28	3	2
3469429	3469429	768	38	28	3	2
3713134	3713134	1181	327	28	3	2
3960998	3960998	2352	327	28	3	2
3752186	3752186	1248	327	28	3	2
3251588	3251588	111	320	28	3	2
3381980	3381980	2503	320	28	3	2
3293345	3293345	1751	320	28	3	2
3574895	3574895	476	320	28	3	2
3305351	3305351	2153	320	28	3	2
3811751	3811751	1473	320	28	3	2
3575292	3575292	1473	320	28	3	2
3290269	3290269	1548	320	28	3	2
899009	899009	1325	320	28	3	2
2986479	2986479	701	320	28	3	2
3292842	3292842	838	320	28	3	2
4330042	4330042	1642	320	28	3	2
3576657	3576657	1231	320	28	3	2
4114187	4114187	1972	320	28	3	2
3298213	3298213	1422	320	28	3	2
3306820	3306820	307	320	28	3	2
2985213	2985213	1664	320	28	3	2
2987647	2987647	624	320	28	3	2
3239616	3239616	1575	320	28	3	2
3836628	3836628	1487	100	28	3	2
