3729109	3729109	857	158	73	2	0
3632251	3632251	1004	503	73	2	0
3300275	3300275	1439	503	73	2	0
4041296	4041296	1439	503	73	2	0
3289153	3289153	1742	503	73	2	0
3078458	3078458	1374	524	73	2	0
4412386	4412386	1618	286	73	2	0
3833598	3833598	1321	286	73	2	0
486563	486563	2090	485	73	2	0
3855735	3855735	1977	521	73	2	0
4465675	4465675	1038	521	73	2	0
3098766	3098766	2042	133	44	2	0
3770470	3770470	289	275	44	2	0
3528584	3528584	53	114	44	2	0
3817802	3817802	1645	114	44	2	0
3705056	3705056	1645	114	44	2	0
3669113	3669113	1645	114	44	2	0
3401136	3401136	1645	114	44	2	0
3309767	3309767	799	114	44	2	0
3663991	3663991	799	114	44	2	0
3720902	3720902	799	114	44	2	0
3437532	3437532	578	114	44	2	0
3270167	3270167	578	114	44	2	0
3801436	3801436	783	161	50	2	0
3236134	3236134	1600	513	50	2	0
3953049	3953049	1343	513	50	2	0
3862828	3862828	512	371	50	2	0
3677818	3677818	318	371	50	2	0
3982436	3982436	318	371	50	2	0
3016330	3016330	318	371	50	2	0
3937440	3937440	318	371	50	2	0
3696739	3696739	318	371	50	2	0
4026672	4026672	318	371	50	2	0
3896529	3896529	318	371	50	2	0
4108792	4108792	318	371	50	2	0
3102662	3102662	318	371	50	2	0
3033796	3033796	318	371	50	2	0
3856182	3856182	318	371	50	2	0
3740531	3740531	1421	371	50	2	0
3384876	3384876	1421	371	50	2	0
3674266	3674266	531	371	50	2	0
3816437	3816437	531	371	50	2	0
4330375	4330375	531	371	50	2	0
3870132	3870132	531	371	50	2	0
3544988	3544988	531	371	50	2	0
4178887	4178887	531	371	50	2	0
2992908	2992908	531	371	50	2	0
3346325	3346325	156	516	50	2	0
3670971	3670971	717	516	50	2	0
3871357	3871357	1805	516	50	2	0
3998944	3998944	2035	15	16	2	0
3768636	3768636	2035	15	16	2	0
3717699	3717699	2035	15	16	2	0
3295835	3295835	2035	15	16	2	0
3366715	3366715	2026	15	16	2	0
3730681	3730681	1195	15	16	2	0
3236065	3236065	458	15	16	2	0
3669929	3669929	965	81	16	2	0
3519105	3519105	1437	258	85	2	0
3559621	3559621	2157	258	85	2	0
3700923	3700923	2057	258	85	2	0
3895035	3895035	473	258	85	2	0
4609362	4609362	1976	258	85	2	0
2941065	2941065	1547	258	85	2	0
3369416	3369416	129	379	66	2	0
3872116	3872116	1057	364	66	2	0
2772504	2772504	1057	364	66	2	0
3300052	3300052	1057	364	66	2	0
3555899	3555899	1057	364	66	2	0
3942314	3942314	679	52	66	2	0
3643628	3643628	679	52	66	2	0
4020422	4020422	1355	52	66	2	0
4270294	4270294	1730	52	66	2	0
3015964	3015964	2039	52	66	2	0
