4042666	4042666	892	465	49	20	4
4076248	4076248	1761	142	49	20	4
3121334	3121334	1541	131	82	20	4
4118302	4118302	255	154	61	20	4
3410715	3410715	341	154	61	20	4
3800104	3800104	726	205	61	20	4
4516068	4516068	1527	449	61	20	4
3949766	3949766	1876	4	104	20	4
4080260	4080260	844	241	87	20	4
475663	475663	258	358	7	20	4
4141293	4141293	258	358	7	20	4
3344927	3344927	154	358	7	20	4
4079741	4079741	1943	358	7	20	4
3908313	3908313	1943	358	7	20	4
2979773	2979773	1691	358	7	20	4
3511623	3511623	1691	358	7	20	4
256044	256044	1691	358	7	20	4
4305290	4305290	1691	358	7	20	4
3007714	3007714	1691	358	7	20	4
4310787	4310787	1691	358	7	20	4
4392963	4392963	1691	358	7	20	4
3791289	3791289	1944	358	7	20	4
3682768	3682768	15	358	7	20	4
3758063	3758063	248	358	7	20	4
3880670	3880670	248	358	7	20	4
3860649	3860649	248	358	7	20	4
3663580	3663580	1833	358	7	20	4
3696734	3696734	1833	358	7	20	4
4089163	4089163	107	358	7	20	4
4025529	4025529	2008	358	7	20	4
3037656	3037656	2008	358	7	20	4
3011609	3011609	2008	358	7	20	4
3970831	3970831	2008	358	7	20	4
3613575	3613575	259	358	7	20	4
700537	700537	1990	358	7	20	4
3494705	3494705	1990	358	7	20	4
4035346	4035346	1990	358	7	20	4
4246646	4246646	1839	44	21	20	4
4005794	4005794	1086	44	21	20	4
4433180	4433180	342	44	21	20	4
4444492	4444492	1504	44	21	20	4
4124398	4124398	1504	44	21	20	4
4118604	4118604	1353	44	21	20	4
4482536	4482536	1353	44	21	20	4
3991131	3991131	1309	44	21	20	4
3887770	3887770	1747	343	21	20	4
4060566	4060566	582	277	21	20	4
4074564	4074564	1133	415	21	20	4
4084127	4084127	2091	415	21	20	4
3964987	3964987	1953	415	21	20	4
4065406	4065406	1620	415	21	20	4
4468890	4468890	1948	415	21	20	4
4434750	4434750	1584	415	21	20	4
4102485	4102485	1775	350	21	20	4
4483805	4483805	11	344	21	20	4
4030626	4030626	11	344	21	20	4
4167370	4167370	11	344	21	20	4
3996897	3996897	11	344	21	20	4
4403228	4403228	11	344	21	20	4
4023546	4023546	11	344	21	20	4
4197478	4197478	11	344	21	20	4
4042810	4042810	11	344	21	20	4
4000255	4000255	11	344	21	20	4
4429283	4429283	11	344	21	20	4
3825815	3825815	1562	206	21	20	4
4297225	4297225	1226	206	21	20	4
3954323	3954323	1254	206	21	20	4
4319056	4319056	1886	206	21	20	4
3431140	3431140	1177	82	58	20	4
3385602	3385602	72	82	58	20	4
4420489	4420489	2202	82	58	20	4
4276626	4276626	2444	82	58	20	4
3989148	3989148	2381	82	58	20	4
3111677	3111677	1578	82	58	20	4
4421334	4421334	1578	82	58	20	4
4038608	4038608	1578	82	58	20	4
3684672	3684672	1578	82	58	20	4
3979121	3979121	1578	82	58	20	4
3173587	3173587	2149	82	58	20	4
3489678	3489678	2149	82	58	20	4
3507592	3507592	2149	82	58	20	4
4060755	4060755	2526	82	58	20	4
4163676	4163676	2633	82	58	20	4
4111258	4111258	288	16	58	20	4
3529029	3529029	288	16	58	20	4
4259492	4259492	495	16	58	20	4
3853385	3853385	1931	16	58	20	4
3230714	3230714	1931	16	58	20	4
3827953	3827953	1931	16	58	20	4
3224273	3224273	76	392	58	20	4
3823922	3823922	2172	392	58	20	4
3866697	3866697	2645	392	58	20	4
3368432	3368432	2136	392	58	20	4
3866717	3866717	2110	392	58	20	4
3480339	3480339	1560	348	107	20	4
3888148	3888148	1026	348	107	20	4
3924463	3924463	1735	78	107	20	4
3930417	3930417	1358	78	107	20	4
3029980	3029980	1156	461	107	20	4
3340125	3340125	960	28	86	20	4
4000380	4000380	960	28	86	20	4
3613739	3613739	960	28	86	20	4
3471344	3471344	960	28	86	20	4
4299905	4299905	960	28	86	20	4
4810952	4810952	170	28	86	20	4
3348425	3348425	1453	28	86	20	4
3568590	3568590	1453	28	86	20	4
3908376	3908376	1627	28	86	20	4
3838868	3838868	61	28	86	20	4
3360269	3360269	61	28	86	20	4
3839729	3839729	1572	28	86	20	4
2958708	2958708	2628	28	86	20	4
3602637	3602637	642	28	86	20	4
3452931	3452931	1167	24	86	20	4
4016671	4016671	2660	24	86	20	4
4105262	4105262	1488	24	86	20	4
3493908	3493908	1488	24	86	20	4
3575970	3575970	2235	24	86	20	4
3584788	3584788	2235	24	86	20	4
3561129	3561129	2235	24	86	20	4
3799126	3799126	890	24	86	20	4
4822480	4822480	890	24	86	20	4
4081975	4081975	890	24	86	20	4
4040055	4040055	890	24	86	20	4
3110238	3110238	890	24	86	20	4
3656676	3656676	890	24	86	20	4
