3704875	3704875	750	446	54	11	3
4212729	4212729	805	446	54	11	3
3525945	3525945	1126	446	54	11	3
3501493	3501493	280	446	54	11	3
3454185	3454185	335	446	54	11	3
3696791	3696791	335	446	54	11	3
3618680	3618680	829	446	54	11	3
3705274	3705274	1306	446	54	11	3
3295362	3295362	1623	446	54	11	3
4015565	4015565	996	446	54	11	3
4332062	4332062	991	407	54	11	3
4883596	4883596	2119	407	54	11	3
3719522	3719522	572	407	54	11	3
3115522	3115522	1214	407	54	11	3
676089	676089	59	398	54	11	3
4304851	4304851	2047	398	54	11	3
3689428	3689428	2086	398	54	11	3
3103644	3103644	1774	398	54	11	3
4818546	4818546	1040	398	54	11	3
3605694	3605694	2002	398	54	11	3
4326133	4326133	836	398	54	11	3
3459803	3459803	1445	398	54	11	3
3087988	3087988	1639	398	54	11	3
3565359	3565359	713	479	54	11	3
3823311	3823311	623	479	54	11	3
3754240	3754240	1320	8	54	11	3
4050756	4050756	876	8	54	11	3
3826807	3826807	2077	8	54	11	3
3923320	3923320	1607	8	54	11	3
3860889	3860889	1607	8	54	11	3
3563445	3563445	695	8	54	11	3
130978	130978	695	8	54	11	3
3870315	3870315	1190	8	54	11	3
3801179	3801179	1190	8	54	11	3
3338122	3338122	1925	41	38	11	3
4209813	4209813	823	41	38	11	3
3777165	3777165	823	41	38	11	3
3336162	3336162	1199	41	38	11	3
3621327	3621327	1199	41	38	11	3
3327841	3327841	500	41	38	11	3
3367477	3367477	1228	41	38	11	3
3833501	3833501	1228	41	38	11	3
4075422	4075422	636	41	38	11	3
2931298	2931298	1718	212	38	11	3
3703106	3703106	1788	212	38	11	3
3402992	3402992	534	212	38	11	3
3964068	3964068	534	212	38	11	3
3965313	3965313	871	59	37	11	3
3521653	3521653	871	59	37	11	3
3813059	3813059	1703	59	37	11	3
3470595	3470595	575	59	37	11	3
4315307	4315307	723	59	37	11	3
3671789	3671789	723	59	37	11	3
4342217	4342217	723	59	37	11	3
4311749	4311749	723	59	37	11	3
2584093	2584093	1157	59	37	11	3
3065284	3065284	1157	59	37	11	3
3222056	3222056	1432	59	37	11	3
4463275	4463275	1432	59	37	11	3
4824953	4824953	970	59	37	11	3
3320711	3320711	1723	59	37	11	3
3294461	3294461	901	59	37	11	3
3695605	3695605	1279	59	37	11	3
3500030	3500030	1014	59	37	11	3
3274488	3274488	1014	59	37	11	3
3406178	3406178	278	59	37	11	3
3880981	3880981	151	59	37	11	3
3053248	3053248	481	59	37	11	3
3938997	3938997	1792	59	37	11	3
3805553	3805553	955	59	37	11	3
3806369	3806369	295	59	37	11	3
4056172	4056172	295	59	37	11	3
3500286	3500286	295	59	37	11	3
3114052	3114052	1359	59	37	11	3
3796354	3796354	814	59	37	11	3
3761527	3761527	1299	59	37	11	3
3761886	3761886	1299	59	37	11	3
3614897	3614897	2074	59	37	11	3
3363601	3363601	1706	59	37	11	3
3386078	3386078	1216	59	37	11	3
3326533	3326533	1235	59	37	11	3
509315	509315	1653	59	37	11	3
4217019	4217019	744	59	37	11	3
3856822	3856822	1526	59	37	11	3
3618085	3618085	1693	59	37	11	3
4154197	4154197	1660	59	37	11	3
3263643	3263643	608	59	37	11	3
4106205	4106205	1484	59	37	11	3
4067642	4067642	1484	59	37	11	3
3938226	3938226	1571	59	37	11	3
3523025	3523025	1741	59	37	11	3
3546507	3546507	1741	59	37	11	3
3018752	3018752	1466	59	37	11	3
4073080	4073080	2081	59	37	11	3
3098692	3098692	1105	59	37	11	3
4008192	4008192	1105	59	37	11	3
3855433	3855433	1105	59	37	11	3
3036899	3036899	1105	59	37	11	3
4283409	4283409	1331	532	37	11	3
4834949	4834949	859	532	37	11	3
4313774	4313774	1414	40	37	11	3
4319619	4319619	212	40	37	11	3
3086389	3086389	212	40	37	11	3
2970632	2970632	212	40	37	11	3
3302436	3302436	229	458	37	11	3
3379017	3379017	229	458	37	11	3
3294589	3294589	2013	301	37	11	3
3586548	3586548	2013	301	37	11	3
3551935	3551935	2013	301	37	11	3
3704057	3704057	2013	301	37	11	3
3530378	3530378	97	30	12	11	3
4309433	4309433	343	30	12	11	3
4307718	4307718	343	30	12	11	3
3645725	3645725	1531	30	12	11	3
3483274	3483274	1776	30	12	11	3
4054967	4054967	1968	30	12	11	3
4312582	4312582	376	30	12	11	3
4084287	4084287	376	30	12	11	3
3608446	3608446	371	425	12	11	3
3894446	3894446	2137	425	12	11	3
4030415	4030415	8	425	12	11	3
3593298	3593298	8	425	12	11	3
3802114	3802114	1619	425	12	11	3
4100101	4100101	930	339	12	11	3
4371259	4371259	204	339	12	11	3
4093665	4093665	204	339	12	11	3
4482791	4482791	254	339	12	11	3
4150751	4150751	254	339	12	11	3
3736629	3736629	1962	339	12	11	3
