3980023	3980023	1404	523	59	1	1
3369809	3369809	1773	523	59	1	1
3373035	3373035	1885	523	59	1	1
3643268	3643268	238	523	59	1	1
3292176	3292176	322	523	59	1	1
3484256	3484256	166	389	59	1	1
3696840	3696840	1844	389	59	1	1
3876092	3876092	524	389	59	1	1
3774917	3774917	1091	389	59	1	1
3319465	3319465	987	389	59	1	1
3936906	3936906	1060	483	53	1	1
3486278	3486278	1699	185	100	1	1
3492529	3492529	234	185	100	1	1
3417391	3417391	234	185	100	1	1
4152555	4152555	891	185	100	1	1
4812732	4812732	891	185	100	1	1
4014774	4014774	891	185	100	1	1
1738602	1738602	45	185	100	1	1
3807811	3807811	1395	185	100	1	1
4194820	4194820	1395	185	100	1	1
3566008	3566008	354	185	100	1	1
3430382	3430382	363	185	100	1	1
3855391	3855391	363	185	100	1	1
4239278	4239278	363	185	100	1	1
2267486	2267486	363	185	100	1	1
3874042	3874042	1217	305	33	1	1
4654599	4654599	1565	305	33	1	1
3473004	3473004	1783	305	33	1	1
4386871	4386871	1783	305	33	1	1
2911712	2911712	952	305	33	1	1
3525471	3525471	223	305	33	1	1
2289729	2289729	933	27	33	1	1
4096365	4096365	412	27	33	1	1
2931873	2931873	1574	27	33	1	1
3323911	3323911	1278	27	33	1	1
3334975	3334975	364	27	33	1	1
3937711	3937711	1829	27	33	1	1
3883404	3883404	1829	27	33	1	1
3322398	3322398	497	27	33	1	1
3334947	3334947	497	27	33	1	1
3381209	3381209	1187	27	33	1	1
3425255	3425255	435	27	33	1	1
4113735	4113735	943	27	33	1	1
3341859	3341859	1677	27	33	1	1
3525594	3525594	807	27	33	1	1
2928190	2928190	2052	27	33	1	1
3918714	3918714	1821	533	33	1	1
3736896	3736896	1288	533	33	1	1
3857103	3857103	1288	533	33	1	1
3533977	3533977	1288	533	33	1	1
3676731	3676731	1288	533	33	1	1
3784314	3784314	816	533	33	1	1
4043769	4043769	816	533	33	1	1
4004089	4004089	816	533	33	1	1
3037390	3037390	816	533	33	1	1
3884007	3884007	327	533	33	1	1
3541013	3541013	1396	533	33	1	1
4094072	4094072	1093	533	33	1	1
3708473	3708473	1093	533	33	1	1
3823921	3823921	205	66	101	1	1
3997661	3997661	205	66	101	1	1
4364693	4364693	337	66	101	1	1
4063161	4063161	337	66	101	1	1
3590129	3590129	1115	66	101	1	1
4287488	4287488	1891	66	101	1	1
4432901	4432901	1891	66	101	1	1
