3091123	3091123	1868	279	64	7	2
3753307	3753307	392	321	64	7	2
3406848	3406848	2099	67	64	7	2
3497388	3497388	1674	136	64	7	2
3261094	3261094	2068	440	30	7	2
644511	644511	2529	72	57	7	2
4207860	4207860	2507	72	57	7	2
4337615	4337615	484	72	57	7	2
4071373	4071373	484	72	57	7	2
3493704	3493704	2274	362	57	7	2
4074555	4074555	2274	362	57	7	2
4307185	4307185	2236	362	57	7	2
3474168	3474168	2236	362	57	7	2
3073938	3073938	1564	362	57	7	2
3580391	3580391	1564	362	57	7	2
3954763	3954763	1564	362	57	7	2
3246359	3246359	1634	362	57	7	2
4820876	4820876	1634	362	57	7	2
3073921	3073921	2610	362	57	7	2
2955128	2955128	2610	362	57	7	2
3506137	3506137	2610	362	57	7	2
3111771	3111771	1120	362	57	7	2
3818245	3818245	1120	362	57	7	2
3604163	3604163	1120	362	57	7	2
3108852	3108852	1120	362	57	7	2
1308777	1308777	1120	362	57	7	2
3536251	3536251	2651	467	57	7	2
3490862	3490862	813	467	57	7	2
3678655	3678655	2524	467	57	7	2
3677945	3677945	2524	467	57	7	2
4384568	4384568	2431	467	57	7	2
3621143	3621143	2431	467	57	7	2
3403372	3403372	73	124	57	7	2
3097113	3097113	73	124	57	7	2
286490	286490	73	124	57	7	2
3862844	3862844	73	124	57	7	2
3546837	3546837	73	124	57	7	2
3748657	3748657	73	124	57	7	2
3526978	3526978	73	124	57	7	2
4480496	4480496	73	124	57	7	2
3668380	3668380	73	124	57	7	2
4063089	4063089	73	124	57	7	2
3074392	3074392	73	124	57	7	2
3728895	3728895	73	124	57	7	2
3695397	3695397	73	124	57	7	2
3054443	3054443	73	124	57	7	2
3003786	3003786	73	124	57	7	2
4192524	4192524	73	124	57	7	2
3817087	3817087	73	124	57	7	2
3553509	3553509	73	124	57	7	2
3724626	3724626	73	124	57	7	2
4386233	4386233	73	124	57	7	2
4175763	4175763	2363	124	57	7	2
3659735	3659735	1242	311	39	7	2
3603865	3603865	1552	311	39	7	2
3060410	3060410	1721	155	39	7	2
3080390	3080390	2072	91	106	7	2
3841452	3841452	2072	91	106	7	2
3451231	3451231	2072	91	106	7	2
4186954	4186954	1670	91	106	7	2
4191028	4191028	1670	91	106	7	2
3861839	3861839	628	91	106	7	2
4282045	4282045	628	91	106	7	2
3653331	3653331	628	91	106	7	2
4432266	4432266	628	91	106	7	2
4326915	4326915	628	91	106	7	2
3492991	3492991	1662	91	106	7	2
4342504	4342504	1662	91	106	7	2
3303839	3303839	1662	91	106	7	2
4314319	4314319	1662	91	106	7	2
4118423	4118423	1662	91	106	7	2
3731734	3731734	2382	91	106	7	2
3519318	3519318	2087	91	106	7	2
3641890	3641890	2087	91	106	7	2
3865628	3865628	2269	35	106	7	2
3510982	3510982	840	35	106	7	2
3789628	3789628	840	35	106	7	2
3918159	3918159	840	35	106	7	2
3895014	3895014	2164	35	106	7	2
4353355	4353355	2581	35	106	7	2
3857355	3857355	0	35	106	7	2
3958838	3958838	0	35	106	7	2
3911185	3911185	0	35	106	7	2
3244343	3244343	2602	137	106	7	2
3618048	3618048	2602	137	106	7	2
4040455	4040455	2350	137	106	7	2
3905954	3905954	2693	137	106	7	2
3910865	3910865	2299	137	106	7	2
3933416	3933416	2422	137	106	7	2
4294558	4294558	2523	137	106	7	2
4394716	4394716	2475	330	8	7	2
3468421	3468421	2212	330	8	7	2
2410858	2410858	2406	330	8	7	2
3670214	3670214	2619	330	8	7	2
3677791	3677791	2619	330	8	7	2
3003269	3003269	2231	330	8	7	2
3563668	3563668	2231	330	8	7	2
3871310	3871310	2218	330	8	7	2
4327662	4327662	2218	330	8	7	2
4778201	4778201	2278	330	8	7	2
4817076	4817076	2245	330	8	7	2
4834946	4834946	2245	330	8	7	2
4339309	4339309	2245	330	8	7	2
4021872	4021872	2224	330	8	7	2
3583733	3583733	2200	330	8	7	2
3908414	3908414	2293	192	8	7	2
3862450	3862450	1449	192	8	7	2
3556065	3556065	789	192	8	7	2
3953492	3953492	789	192	8	7	2
3908581	3908581	2084	192	8	7	2
654186	654186	2287	192	8	7	2
3238233	3238233	2594	192	8	7	2
3535635	3535635	1632	192	8	7	2
4315423	4315423	1632	192	8	7	2
3908507	3908507	1632	192	8	7	2
3125374	3125374	1632	192	8	7	2
3124371	3124371	1632	192	8	7	2
4310363	4310363	1632	192	8	7	2
3710793	3710793	1632	192	8	7	2
2542904	2542904	2491	192	8	7	2
3401495	3401495	502	396	8	7	2
4329556	4329556	502	396	8	7	2
3874841	3874841	502	396	8	7	2
4846794	4846794	502	396	8	7	2
3723782	3723782	502	396	8	7	2
3513401	3513401	502	396	8	7	2
4405741	4405741	2698	396	8	7	2
3916577	3916577	1256	396	8	7	2
3496560	3496560	1256	396	8	7	2
4311200	4311200	1256	396	8	7	2
4186739	4186739	1256	396	8	7	2
3930165	3930165	2463	396	8	7	2
4223191	4223191	1928	396	8	7	2
4271538	4271538	1928	396	8	7	2
3030934	3030934	2570	396	8	7	2
